"","AHR","ARID1A","ARRDC3","ATL1","BAK1","BCL2L11","BCORL1","BPGM","CBFA2T3","CBL","CDKN1A","CDKN1B","CDKN1C","CEBPA","CEBPB","CEBPE","CELF2","CITED1","CKS1B","CLDN6","CNN1","CNNM4","COL1A1","COL2A1","CSRNP1","DLX2","DUSP9","EGR1","ETS2","FEV","FOSB","FOXA1","FOXA3","FOXF1","FOXL2","FOXO4","GLB1L2","HES7","HK2","HNF4A","HOXA13","HOXB9","HOXC13","IGDCC3","IKZF3","IRF1","ISL2","JUN","KIF2C","KIF18B","KLF1","KMT2A","LHX1","LYL1","MAML2","MAP2K3","MAP2K6","MAP4K3","MAP4K5","MAP7D1","MAPK1","MEIS1","MIDN","NCL","NIT1","OSR2","PLK4","POU3F2","PRDM1","PRTG","PTPN1","PTPN9","PTPN12","PTPN13","RHOXF2","RREB1","RUNX1T1","S1PR2","SAMD1","SET","SGK1","SLC4A1","SLC6A9","SLC38A2","SNAI1","SPI1","STIL","TBX2","TBX3","TGFBR2","TMSB4X","TP73","TSC22D1","UBASH3A","UBASH3B","ZBTB1","ZBTB10","ZBTB25","ZC3HAV1","ZNF318"
"TMSB4X",0.99268678534689,0.982683977803402,0.996171277459267,0.985615894432774,0.995911790033837,0.996441782611172,0.995743888382268,0.991907624505061,0.994300184459021,0.993598892841211,0.989854556923172,0.992724585069184,0.988949575204512,0.938503234171721,0.981917148490824,0.977482572082207,0.995013462424828,0.990136671719244,0.988051487604932,0.987559234084451,0.991001430474824,0.993523040829311,0.982208264901738,0.983773868591285,0.993549540522494,0.992671666921931,0.984768500876593,0.994839696636388,0.9939294108024,0.986567526896634,0.993343659761245,0.994473739666628,0.99253935954895,0.996037090746612,0.992456302974172,0.988575442748008,0.994868954732656,0.977400157928805,0.995747943438098,0.98416135069666,0.978253679127593,0.993476725620412,0.986831374621446,0.991715591778307,0.972937056684486,0.985387059624304,0.996188414906839,0.989844337084673,0.996408841108081,0.99573007200884,0.990547245947055,0.995948396262994,0.99209741607976,0.995553914738863,0.995143929973723,0.991509088474609,0.99362024743656,0.996202488830996,0.996088124232381,0.995519786069729,0.989217753787361,0.996325838173299,0.987955407443585,0.995858338801643,0.983151682734071,0.99149753096314,0.994537648745766,0.994004549746424,0.980592872697789,0.990100819748296,0.986649115551945,0.994680772775372,0.993199755778619,0.993713421669849,0.986936336541103,0.992866684886052,0.996504194313218,0.991074613830118,0.99111596727183,0.984502651903917,0.992171376968366,0.991075914714542,0.994646458949473,0.995106259108635,0.991965620504012,0.977337461182725,0.99533111128325,0.990478989883477,0.989406294638836,0.995912429238779,0,0.958147515460036,0.99594077807162,0.996670455356177,0.995203923440275,0.991097117059397,0.980337821006583,0.993945095506235,0.994881298409527,0.99614556569817
"TP73",0.972861684340752,0.977219276299254,0.963761961929044,0.979749513575269,0.953764617455779,0.955625278378735,0.95973936778418,0.965589355252894,0.961175195042684,0.966311128838532,0.972810847095415,0.971840896987823,0.971493724812691,0.944233847618957,0.968550870077571,0.960948159330493,0.958183699656036,0.974745790932673,0.968389278850493,0.975146032712314,0.963497419783941,0.963602263026682,0.9673964470095,0.955785050242186,0.945255928714819,0.961007232834567,0.968312412070312,0.96894372614879,0.956239438205897,0.958271155404226,0.95734029862549,0.967372615812549,0.973019430314306,0.963477720015124,0.969089447029257,0.973890986446133,0.964531838994879,0.969729268235812,0.960133717820469,0.970774780857822,0.978442459077556,0.969087248945932,0.976142115111969,0.971732340270551,0.979845030682944,0.956009592372352,0.959100190362198,0.96857789487681,0.95841864614008,0.963175448270976,0.950188712053393,0.96101981062676,0.960855951612216,0.960366885977128,0.951222200260077,0.942169204527759,0.946652240264689,0.961075238184229,0.9624148979795,0.955185364660073,0.956018697403253,0.962168629042186,0.974972710152898,0.958415111149101,0.965725314827799,0.956039413092887,0.963813183853001,0.968812871265953,0.976375531730934,0.972263171197821,0.974643427385467,0.964147854823924,0.962902661123651,0.965960072596631,0.972524230968864,0.967775911162391,0.956667830488477,0.967136925785644,0.974932871966924,0.957069653781467,0.971636867082961,0.953700414999752,0.9622759128754,0.949494241681027,0.965083137781494,0.976515221036709,0.967059267139165,0.960605858417369,0.965176960592602,0.956607796886728,0.958147515460036,0,0.96047177146804,0.961590750180219,0.964498351553008,0.96834403905251,0.972425667907183,0.963814205877619,0.94759581489112,0.959963843033974
"TSC22D1",0.994190598252437,0.984687984739987,0.997812350680204,0.989072442536262,0.996810273121073,0.997527726981336,0.997051190675416,0.994067656949895,0.995861414399646,0.995752592858804,0.99252028118607,0.995119310937537,0.991949407101186,0.937080016556408,0.983061959685036,0.978310151085515,0.996339645771687,0.992848559485935,0.9900374185285,0.989675027314485,0.993230856040207,0.994940520254771,0.984167685500833,0.985053953644928,0.99454199340391,0.994791808799083,0.987911392637621,0.996207115412412,0.993634006305332,0.986896973904774,0.994310671358652,0.996594332406699,0.995021985541752,0.997709371092975,0.994695514199179,0.992070631337506,0.99692746021261,0.977852521156422,0.997372211647277,0.987127982909803,0.980319576234176,0.995021063066375,0.989033881881625,0.994101956694314,0.974365420913141,0.987688338941536,0.99754958191358,0.992800373930872,0.997902726823447,0.997496442302814,0.99054326170675,0.997223062297703,0.993238470591214,0.997171607410565,0.996102614896818,0.991418603308752,0.993757413927672,0.998028910192404,0.997894141353819,0.996041839153577,0.988324068255802,0.997733901687822,0.989422528440753,0.997100819057321,0.984290506353579,0.991809025494921,0.995648569313459,0.99594878177243,0.981903396205152,0.992287160269804,0.989635878129904,0.996623499725756,0.995049892017129,0.994837913895225,0.988569198831533,0.995062563998839,0.997778479730035,0.992998394955069,0.992993312036764,0.987753472716832,0.994825519542658,0.993042374523692,0.995656296144834,0.995838933125207,0.993463377892391,0.978975947776616,0.996638422081216,0.992753076972568,0.9916597730954,0.997196113564392,0.99594077807162,0.96047177146804,0,0.998410685814095,0.997187644180898,0.993104941842312,0.983120454506006,0.996231763714022,0.995465399404584,0.997635287775323
"UBASH3A",0.994716691693192,0.986173558143086,0.998902836408391,0.990104364662639,0.997974495536293,0.998646206649889,0.997932304873029,0.995394720853605,0.996943324875879,0.997100635944403,0.993883200017107,0.996564619787041,0.993296831693216,0.936993408520477,0.98360476136365,0.978966452888378,0.997059035099966,0.993358841172603,0.99171064129437,0.991105521596905,0.994684790763416,0.995850527775294,0.985361364895125,0.986209881796627,0.996121246753487,0.996162723623525,0.988522016443281,0.996956430425296,0.994185910550584,0.987189962832844,0.995077392738352,0.997521635549648,0.995858762626206,0.998645403851831,0.995158472014623,0.99324580321466,0.998047667097022,0.97808287356748,0.998428388098885,0.988756267702069,0.980666967113897,0.995539271261653,0.989636479210032,0.995354664368325,0.974871422540336,0.989248984943894,0.998354183293528,0.99322005468846,0.998940436320743,0.998567764470944,0.991761775643378,0.997966460021041,0.993971699105928,0.998135735738499,0.997277489425533,0.992977372934117,0.995063638964438,0.998998861486697,0.998935072411622,0.997152727938701,0.988716514798203,0.998451116850814,0.989829171102349,0.998083600226203,0.985308688884578,0.991767502269716,0.997043644773217,0.996616516077033,0.982604425997617,0.993534663981526,0.991101193242416,0.997889843208947,0.996462376670547,0.995746157564304,0.98938002102714,0.99637698914248,0.99885230473418,0.993920416964671,0.994239960580843,0.988981323453734,0.995426362513236,0.993846697672936,0.996999457093028,0.996847693342397,0.994644817449435,0.980018683363742,0.997769088791824,0.994015198375366,0.992684144150468,0.998411786315067,0.996670455356177,0.961590750180219,0.998410685814095,0,0.998557773882169,0.993998327291477,0.983433506958876,0.997576747858175,0.996733234928475,0.998864555757722
"UBASH3B",0.994311894541284,0.987563436874671,0.998346479713291,0.992618665836329,0.996264850458958,0.99730627084967,0.996452294603707,0.997524191821972,0.994785770846716,0.998648537919467,0.995109970896695,0.997291725999923,0.994164979634775,0.934591582520618,0.981400336859477,0.976801057665587,0.995014621338237,0.992533566106924,0.993789632059431,0.993882810960325,0.997489110921649,0.996061467553924,0.983245349395173,0.982915601776859,0.994220322380912,0.994435654891763,0.990830834546938,0.99670761735676,0.990875249708308,0.987020418076312,0.992458272141319,0.996826026260657,0.99512957492048,0.997095277371327,0.993687239111966,0.993980901343677,0.997448088978434,0.975745596823453,0.99827968826974,0.989349223500218,0.980487869134213,0.994240143681528,0.989696630688549,0.996788883130131,0.979496135277564,0.989283125825198,0.996235097884968,0.992953020007354,0.997700110283399,0.997987950092655,0.991268195968142,0.997076480053239,0.992072719158902,0.997622047270368,0.995731856112639,0.990681073321967,0.992318082495019,0.998177166371868,0.998357463528987,0.995080704382905,0.985080731997347,0.997367227797601,0.988107098977614,0.996577508185002,0.984245934440613,0.9872130740136,0.996098068976875,0.996476679474981,0.986250609348219,0.995617361529397,0.995101688953859,0.998877439287305,0.998395419200254,0.994843296058476,0.991206422820706,0.997199345481372,0.996916078139939,0.994712625250325,0.995967910664432,0.989276309050338,0.996573837907822,0.991631397648578,0.997038087930511,0.994610970573077,0.992445197586874,0.981103523354321,0.996690757675962,0.994486186692136,0.991958351032239,0.997694892629016,0.995203923440275,0.964498351553008,0.997187644180898,0.998557773882169,0,0.995483175927124,0.981175519770238,0.998960375853812,0.994582481535574,0.998111571279333
"ZBTB1",0.992551167878924,0.986371115808672,0.99382821577622,0.992214616288713,0.99124171060476,0.992499640287355,0.992539358813202,0.994546326284474,0.989706796379757,0.995580180999757,0.992854341887311,0.994407037022378,0.991521359527169,0.935277363634601,0.979133386247259,0.973029904568192,0.990232660244175,0.990935000284826,0.990136566150586,0.993099745434601,0.994163718235079,0.992229245730925,0.978984070957975,0.979436443847978,0.987503028756715,0.988766512941857,0.992466353077713,0.995126372555479,0.986599966386177,0.988175561935575,0.987928607267366,0.993849751553556,0.993056130847032,0.993041407044842,0.990696691341981,0.989445122822975,0.99317827091496,0.975487520982334,0.993340565626771,0.985556916602383,0.982127596765326,0.992429941037032,0.989108444357702,0.993734672216958,0.985879507533209,0.984680871192047,0.99222271330626,0.990468441831615,0.992883714650246,0.994050394095912,0.989190651305152,0.994386755563799,0.988651315240963,0.99264157056434,0.990176350241269,0.985275150697562,0.987392999350514,0.994051100631604,0.994232887696885,0.990835756760865,0.98125116905087,0.994377885131862,0.988246113098272,0.992218528918377,0.981098518484897,0.984050163833457,0.992343551487964,0.994797481211434,0.989909823388666,0.993420602304917,0.991990221186215,0.994062363602625,0.995243439426936,0.99229689572784,0.990498124458463,0.993932794489183,0.991572337335189,0.992796648014513,0.993822313430904,0.985309915108005,0.994476270852324,0.987544096717815,0.992778097769884,0.989757217135416,0.988342327856983,0.979462357264056,0.99315119205092,0.991031507124371,0.987157246911501,0.992983586984462,0.991097117059397,0.96834403905251,0.993104941842312,0.993998327291477,0.995483175927124,0,0.981003414307166,0.995145223602591,0.988876520112976,0.994085143360083
"ZBTB10",0.987481741064616,0.983023956701957,0.983674158144735,0.984915756527007,0.978027161031781,0.979148218093751,0.982456364904977,0.977465144701344,0.985215373274417,0.98126485216313,0.983401435500323,0.984556203250053,0.983572611989733,0.949663711418592,0.982881530843181,0.976740339886741,0.982108430167829,0.989654417179063,0.980798787757153,0.981071597353016,0.975681946383078,0.980337475595323,0.98027873939668,0.977122179960695,0.971334520519826,0.985928520824869,0.97988608490645,0.985765978068066,0.982274058680146,0.974684226761822,0.981074518078222,0.987081084844952,0.990552109671096,0.986095101621012,0.99067526995258,0.986125241632123,0.984612267934817,0.985236230309607,0.982274045594279,0.983189092319721,0.989914993681076,0.989300168643416,0.990329975834135,0.982828251363356,0.973263067302138,0.973762768966794,0.984551888238586,0.986923271745599,0.9822203766857,0.984049519770583,0.970322985393616,0.983431086104428,0.984423992324898,0.981786259949721,0.974967465588292,0.967531467129152,0.973413654918872,0.98300822283257,0.983021977739023,0.97863890609983,0.980451426074949,0.984737812925355,0.992239790929533,0.982020455892615,0.982701267013042,0.983732808354447,0.982891583952279,0.987116652111577,0.977032509896242,0.979952935722505,0.978873178782316,0.981664863555557,0.978475556979118,0.98460537796668,0.983593843977068,0.982679772853747,0.981859167560494,0.981242969587274,0.984771948069041,0.97690076617691,0.986082051072212,0.979299228217062,0.97908137601491,0.97656781131666,0.98901547260862,0.97706346238741,0.985968288211535,0.979991564299451,0.978507799437214,0.978397177246664,0.980337821006583,0.972425667907183,0.983120454506006,0.983433506958876,0.981175519770238,0.981003414307166,0,0.979611885284841,0.974578296806108,0.9811766291119
"ZBTB25",0.993196614855601,0.986508691827113,0.997351943737429,0.992597466860013,0.995592754713221,0.996621997118189,0.99567220669734,0.997647069923281,0.993302042806677,0.998222072102005,0.99447350872152,0.99669118821071,0.993377739169448,0.930926827482101,0.979026691068782,0.973975714894443,0.99334662382078,0.991105268302709,0.993186404125956,0.993910150744175,0.99759008851723,0.995671353982987,0.981710955116456,0.981634653433308,0.993701809969857,0.993208926739615,0.991256793593592,0.995583499683109,0.988869419697871,0.986083156507646,0.990564269479215,0.996093308782781,0.994017579973988,0.996066178381259,0.992136774062945,0.993136715889058,0.996462975662209,0.972936370680637,0.997280690868171,0.987975579886176,0.978704795623532,0.992525134212541,0.988291970835294,0.996481042338448,0.979535696643635,0.988655893453617,0.995054694280031,0.991882134121659,0.996657424618878,0.99716456714046,0.991093526535675,0.99624677966738,0.99034769952168,0.996789656182767,0.995166332337484,0.990520958756437,0.991795598512495,0.997527683995782,0.99772840722372,0.994409359759941,0.982555279261525,0.99638155491374,0.986348095055302,0.995664086184423,0.982608131220187,0.985614049842462,0.995148574253318,0.995480101839243,0.986182253888973,0.99551446580791,0.994597775209288,0.997979186662061,0.998047940173857,0.994203478644008,0.990074168340702,0.996782579766373,0.995823970244063,0.994803143421906,0.995445262999098,0.988564033293708,0.995723363334378,0.990197500157231,0.995893020624175,0.993816882706898,0.990999810339697,0.979078996002959,0.995577727077303,0.993160149500478,0.991094555396117,0.997256241141031,0.993945095506235,0.963814205877619,0.996231763714022,0.997576747858175,0.998960375853812,0.995145223602591,0.979611885284841,0,0.993643256928727,0.997506945744454
"ZC3HAV1",0.988807978490703,0.977220949487512,0.995252049386399,0.981338174233539,0.997417887877629,0.997642179292915,0.995618522446071,0.990954954655124,0.993283407298382,0.992495883367854,0.987533633540454,0.991275083939563,0.987042168088163,0.925880293625848,0.976107697361042,0.972002432688977,0.994572795886043,0.986344953443756,0.985039502813508,0.984441870919128,0.990303667733117,0.992303681329752,0.979798510354354,0.982481116571345,0.997372601473604,0.992125879414055,0.982143919211622,0.992019344669279,0.992069346184268,0.983486568128791,0.992496947634996,0.993318431306975,0.989845180533249,0.995488882353701,0.989213752297488,0.985990361523831,0.993945001216173,0.96967764502296,0.995434351308698,0.980826857101188,0.970009644955882,0.990145093815226,0.981058548589053,0.99009123545186,0.964364456689789,0.985202367338709,0.996005109518177,0.986478725223052,0.996813046155073,0.995273187730876,0.991430006398148,0.994850227931414,0.989962758841542,0.995314956679672,0.997475989882608,0.994969216093025,0.996376519307891,0.996250563201475,0.996148959426128,0.99637037726503,0.985516263212559,0.995385367692504,0.982228316928981,0.996199199487467,0.978765277087051,0.989875640997279,0.994032425455298,0.991323256877126,0.973615939796826,0.988212398172954,0.983049463184262,0.993647284067986,0.99230974838651,0.991791241627295,0.982433770563506,0.99157352544648,0.997024116154382,0.989478496528013,0.987422341822868,0.983892344401648,0.988909340960131,0.99219280022732,0.994062384632981,0.997078544945892,0.989862885063939,0.969621112627757,0.994075906213673,0.989559291524485,0.989044922673483,0.997234853135563,0.994881298409527,0.94759581489112,0.995465399404584,0.996733234928475,0.994582481535574,0.988876520112976,0.974578296806108,0.993643256928727,0,0.996788743051579
"ZNF318",0.993615774362199,0.984755499115921,0.997823593927784,0.989402117500179,0.998003941654763,0.998589480968925,0.997539189238594,0.995487917501742,0.995164915246854,0.996712584777277,0.993040299680762,0.995923655404532,0.992362165742531,0.932669926583026,0.980593059756736,0.975935337723361,0.995795568618323,0.991556096374854,0.990175161113944,0.990970643843115,0.994905878114344,0.995278574813844,0.983084944060368,0.984624216305904,0.99657805436381,0.994328735104152,0.98879644276689,0.995989838959639,0.992360935814282,0.987512658815469,0.993555796038794,0.996759277432064,0.994496808829205,0.99776509194545,0.993227243112983,0.991652028992346,0.996984449004072,0.975139129500263,0.997639880051772,0.986385158995587,0.978568268121295,0.994097161293292,0.98795649019545,0.995067589784019,0.97511101530958,0.988621804920638,0.997566858779152,0.992356149388366,0.998275709548744,0.997944739455141,0.992903357201336,0.997503130187477,0.99252533730824,0.997715577728514,0.997574308431861,0.994064077919121,0.995668866869554,0.998484461640709,0.998496420106978,0.997229967340198,0.986244328202802,0.998088388463736,0.987707252345015,0.997579068767949,0.983510550570502,0.990601342669332,0.996556073084732,0.995791438890771,0.981930983393569,0.993544256676082,0.990178978544601,0.997378534272077,0.9961321285794,0.995302733688365,0.988957275610081,0.995694244845551,0.998003562265668,0.994114540415688,0.99352185097897,0.98728750767282,0.994794324422274,0.993242690682741,0.996516738088841,0.997004811949605,0.992760976710749,0.97738310266246,0.99701509680521,0.993443801848556,0.992046458501399,0.998662598423541,0.99614556569817,0.959963843033974,0.997635287775323,0.998864555757722,0.998111571279333,0.994085143360083,0.9811766291119,0.997506945744454,0.996788743051579,0
